file_name,bcs,prefix,cow_id,image_id,cow_group_id,path
GS_1005_9.jpg,3.25,GS,1005,9,GS_1005,../cropped_dataset\3.25\GS_1005_9.jpg
GS_1007_1.jpg,3.25,GS,1007,1,GS_1007,../cropped_dataset\3.25\GS_1007_1.jpg
GS_1007_2.jpg,3.25,GS,1007,2,GS_1007,../cropped_dataset\3.25\GS_1007_2.jpg
GS_1007_3.jpg,3.25,GS,1007,3,GS_1007,../cropped_dataset\3.25\GS_1007_3.jpg
GS_1007_4.jpg,3.25,GS,1007,4,GS_1007,../cropped_dataset\3.25\GS_1007_4.jpg
GS_1007_5.jpg,3.25,GS,1007,5,GS_1007,../cropped_dataset\3.25\GS_1007_5.jpg
GS_1007_6.jpg,3.25,GS,1007,6,GS_1007,../cropped_dataset\3.25\GS_1007_6.jpg
GS_1007_7.jpg,3.25,GS,1007,7,GS_1007,../cropped_dataset\3.25\GS_1007_7.jpg
GS_1007_8.jpg,3.25,GS,1007,8,GS_1007,../cropped_dataset\3.25\GS_1007_8.jpg
GS_1009_1.jpg,3.25,GS,1009,1,GS_1009,../cropped_dataset\3.25\GS_1009_1.jpg
GS_1009_2.jpg,3.25,GS,1009,2,GS_1009,../cropped_dataset\3.25\GS_1009_2.jpg
GS_1009_3.jpg,3.25,GS,1009,3,GS_1009,../cropped_dataset\3.25\GS_1009_3.jpg
GS_1009_4.jpg,3.25,GS,1009,4,GS_1009,../cropped_dataset\3.25\GS_1009_4.jpg
GS_1009_5.jpg,3.25,GS,1009,5,GS_1009,../cropped_dataset\3.25\GS_1009_5.jpg
GS_1009_6.jpg,3.25,GS,1009,6,GS_1009,../cropped_dataset\3.25\GS_1009_6.jpg
GS_1009_7.jpg,3.25,GS,1009,7,GS_1009,../cropped_dataset\3.25\GS_1009_7.jpg
GS_1009_8.jpg,3.25,GS,1009,8,GS_1009,../cropped_dataset\3.25\GS_1009_8.jpg
GS_1011_1.jpg,3.25,GS,1011,1,GS_1011,../cropped_dataset\3.25\GS_1011_1.jpg
GS_1011_10.jpg,3.25,GS,1011,10,GS_1011,../cropped_dataset\3.25\GS_1011_10.jpg
GS_1011_11.jpg,3.25,GS,1011,11,GS_1011,../cropped_dataset\3.25\GS_1011_11.jpg
GS_1011_2.jpg,3.25,GS,1011,2,GS_1011,../cropped_dataset\3.25\GS_1011_2.jpg
GS_1011_3.jpg,3.25,GS,1011,3,GS_1011,../cropped_dataset\3.25\GS_1011_3.jpg
GS_1011_4.jpg,3.25,GS,1011,4,GS_1011,../cropped_dataset\3.25\GS_1011_4.jpg
GS_1011_5.jpg,3.25,GS,1011,5,GS_1011,../cropped_dataset\3.25\GS_1011_5.jpg
GS_1011_6.jpg,3.25,GS,1011,6,GS_1011,../cropped_dataset\3.25\GS_1011_6.jpg
GS_1011_7.jpg,3.25,GS,1011,7,GS_1011,../cropped_dataset\3.25\GS_1011_7.jpg
GS_1011_8.jpg,3.25,GS,1011,8,GS_1011,../cropped_dataset\3.25\GS_1011_8.jpg
GS_1011_9.jpg,3.25,GS,1011,9,GS_1011,../cropped_dataset\3.25\GS_1011_9.jpg
GS_1022_1.jpg,3.25,GS,1022,1,GS_1022,../cropped_dataset\3.25\GS_1022_1.jpg
GS_1022_2.jpg,3.25,GS,1022,2,GS_1022,../cropped_dataset\3.25\GS_1022_2.jpg
GS_1022_3.jpg,3.25,GS,1022,3,GS_1022,../cropped_dataset\3.25\GS_1022_3.jpg
GS_1022_4.jpg,3.25,GS,1022,4,GS_1022,../cropped_dataset\3.25\GS_1022_4.jpg
GS_1022_5.jpg,3.25,GS,1022,5,GS_1022,../cropped_dataset\3.25\GS_1022_5.jpg
GS_1022_6.jpg,3.25,GS,1022,6,GS_1022,../cropped_dataset\3.25\GS_1022_6.jpg
GS_1022_7.jpg,3.25,GS,1022,7,GS_1022,../cropped_dataset\3.25\GS_1022_7.jpg
GS_1022_8.jpg,3.25,GS,1022,8,GS_1022,../cropped_dataset\3.25\GS_1022_8.jpg
GS_1028_1.jpg,3.25,GS,1028,1,GS_1028,../cropped_dataset\3.25\GS_1028_1.jpg
GS_1028_2.jpg,3.25,GS,1028,2,GS_1028,../cropped_dataset\3.25\GS_1028_2.jpg
GS_1028_3.jpg,3.25,GS,1028,3,GS_1028,../cropped_dataset\3.25\GS_1028_3.jpg
GS_1028_4.jpg,3.25,GS,1028,4,GS_1028,../cropped_dataset\3.25\GS_1028_4.jpg
GS_1028_5.jpg,3.25,GS,1028,5,GS_1028,../cropped_dataset\3.25\GS_1028_5.jpg
GS_1028_6.jpg,3.25,GS,1028,6,GS_1028,../cropped_dataset\3.25\GS_1028_6.jpg
GS_1028_7.jpg,3.25,GS,1028,7,GS_1028,../cropped_dataset\3.25\GS_1028_7.jpg
GS_1028_8.jpg,3.25,GS,1028,8,GS_1028,../cropped_dataset\3.25\GS_1028_8.jpg
GS_1029_1.jpg,3.25,GS,1029,1,GS_1029,../cropped_dataset\3.25\GS_1029_1.jpg
GS_1029_2.jpg,3.25,GS,1029,2,GS_1029,../cropped_dataset\3.25\GS_1029_2.jpg
GS_1029_3.jpg,3.25,GS,1029,3,GS_1029,../cropped_dataset\3.25\GS_1029_3.jpg
GS_1029_4.jpg,3.25,GS,1029,4,GS_1029,../cropped_dataset\3.25\GS_1029_4.jpg
GS_1029_5.jpg,3.25,GS,1029,5,GS_1029,../cropped_dataset\3.25\GS_1029_5.jpg
GS_1029_6.jpg,3.25,GS,1029,6,GS_1029,../cropped_dataset\3.25\GS_1029_6.jpg
GS_1029_7.jpg,3.25,GS,1029,7,GS_1029,../cropped_dataset\3.25\GS_1029_7.jpg
GS_1029_8.jpg,3.25,GS,1029,8,GS_1029,../cropped_dataset\3.25\GS_1029_8.jpg
GS_1029_9.jpg,3.25,GS,1029,9,GS_1029,../cropped_dataset\3.25\GS_1029_9.jpg
GS_1039_1.jpg,3.25,GS,1039,1,GS_1039,../cropped_dataset\3.25\GS_1039_1.jpg
GS_1039_2.jpg,3.25,GS,1039,2,GS_1039,../cropped_dataset\3.25\GS_1039_2.jpg
GS_1039_3.jpg,3.25,GS,1039,3,GS_1039,../cropped_dataset\3.25\GS_1039_3.jpg
GS_1039_4.jpg,3.25,GS,1039,4,GS_1039,../cropped_dataset\3.25\GS_1039_4.jpg
GS_1039_5.jpg,3.25,GS,1039,5,GS_1039,../cropped_dataset\3.25\GS_1039_5.jpg
GS_1039_6.jpg,3.25,GS,1039,6,GS_1039,../cropped_dataset\3.25\GS_1039_6.jpg
GS_1039_7.jpg,3.25,GS,1039,7,GS_1039,../cropped_dataset\3.25\GS_1039_7.jpg
GS_1039_8.jpg,3.25,GS,1039,8,GS_1039,../cropped_dataset\3.25\GS_1039_8.jpg
GS_1044_1.jpg,3.25,GS,1044,1,GS_1044,../cropped_dataset\3.25\GS_1044_1.jpg
GS_1044_2.jpg,3.25,GS,1044,2,GS_1044,../cropped_dataset\3.25\GS_1044_2.jpg
GS_1044_3.jpg,3.25,GS,1044,3,GS_1044,../cropped_dataset\3.25\GS_1044_3.jpg
GS_1044_4.jpg,3.25,GS,1044,4,GS_1044,../cropped_dataset\3.25\GS_1044_4.jpg
GS_1044_5.jpg,3.25,GS,1044,5,GS_1044,../cropped_dataset\3.25\GS_1044_5.jpg
GS_1044_6.jpg,3.25,GS,1044,6,GS_1044,../cropped_dataset\3.25\GS_1044_6.jpg
GS_1044_7.jpg,3.25,GS,1044,7,GS_1044,../cropped_dataset\3.25\GS_1044_7.jpg
GS_1044_8.jpg,3.25,GS,1044,8,GS_1044,../cropped_dataset\3.25\GS_1044_8.jpg
GS_1050_1.jpg,3.25,GS,1050,1,GS_1050,../cropped_dataset\3.25\GS_1050_1.jpg
GS_1050_2.jpg,3.25,GS,1050,2,GS_1050,../cropped_dataset\3.25\GS_1050_2.jpg
GS_1050_3.jpg,3.25,GS,1050,3,GS_1050,../cropped_dataset\3.25\GS_1050_3.jpg
GS_1050_4.jpg,3.25,GS,1050,4,GS_1050,../cropped_dataset\3.25\GS_1050_4.jpg
GS_1050_5.jpg,3.25,GS,1050,5,GS_1050,../cropped_dataset\3.25\GS_1050_5.jpg
GS_1050_6.jpg,3.25,GS,1050,6,GS_1050,../cropped_dataset\3.25\GS_1050_6.jpg
GS_1050_7.jpg,3.25,GS,1050,7,GS_1050,../cropped_dataset\3.25\GS_1050_7.jpg
GS_1051_1.jpg,3.25,GS,1051,1,GS_1051,../cropped_dataset\3.25\GS_1051_1.jpg
GS_1051_10.jpg,3.25,GS,1051,10,GS_1051,../cropped_dataset\3.25\GS_1051_10.jpg
GS_1051_2.jpg,3.25,GS,1051,2,GS_1051,../cropped_dataset\3.25\GS_1051_2.jpg
GS_1051_3.jpg,3.25,GS,1051,3,GS_1051,../cropped_dataset\3.25\GS_1051_3.jpg
GS_1051_4.jpg,3.25,GS,1051,4,GS_1051,../cropped_dataset\3.25\GS_1051_4.jpg
GS_1051_5.jpg,3.25,GS,1051,5,GS_1051,../cropped_dataset\3.25\GS_1051_5.jpg
GS_1051_6.jpg,3.25,GS,1051,6,GS_1051,../cropped_dataset\3.25\GS_1051_6.jpg
GS_1051_7.jpg,3.25,GS,1051,7,GS_1051,../cropped_dataset\3.25\GS_1051_7.jpg
GS_1051_8.jpg,3.25,GS,1051,8,GS_1051,../cropped_dataset\3.25\GS_1051_8.jpg
GS_1051_9.jpg,3.25,GS,1051,9,GS_1051,../cropped_dataset\3.25\GS_1051_9.jpg
GS_1052_1.jpg,3.25,GS,1052,1,GS_1052,../cropped_dataset\3.25\GS_1052_1.jpg
GS_1052_2.jpg,3.25,GS,1052,2,GS_1052,../cropped_dataset\3.25\GS_1052_2.jpg
GS_1052_3.jpg,3.25,GS,1052,3,GS_1052,../cropped_dataset\3.25\GS_1052_3.jpg
GS_1052_4.jpg,3.25,GS,1052,4,GS_1052,../cropped_dataset\3.25\GS_1052_4.jpg
GS_1052_5.jpg,3.25,GS,1052,5,GS_1052,../cropped_dataset\3.25\GS_1052_5.jpg
GS_1052_6.jpg,3.25,GS,1052,6,GS_1052,../cropped_dataset\3.25\GS_1052_6.jpg
GS_1052_7.jpg,3.25,GS,1052,7,GS_1052,../cropped_dataset\3.25\GS_1052_7.jpg
GS_1052_8.jpg,3.25,GS,1052,8,GS_1052,../cropped_dataset\3.25\GS_1052_8.jpg
GS_1056_1.jpg,3.25,GS,1056,1,GS_1056,../cropped_dataset\3.25\GS_1056_1.jpg
GS_1056_2.jpg,3.25,GS,1056,2,GS_1056,../cropped_dataset\3.25\GS_1056_2.jpg
GS_1056_3.jpg,3.25,GS,1056,3,GS_1056,../cropped_dataset\3.25\GS_1056_3.jpg
GS_1056_4.jpg,3.25,GS,1056,4,GS_1056,../cropped_dataset\3.25\GS_1056_4.jpg
GS_1056_5.jpg,3.25,GS,1056,5,GS_1056,../cropped_dataset\3.25\GS_1056_5.jpg
GS_1056_6.jpg,3.25,GS,1056,6,GS_1056,../cropped_dataset\3.25\GS_1056_6.jpg
GS_1056_7.jpg,3.25,GS,1056,7,GS_1056,../cropped_dataset\3.25\GS_1056_7.jpg
GS_1057_1.jpg,3.25,GS,1057,1,GS_1057,../cropped_dataset\3.25\GS_1057_1.jpg
GS_1057_2.jpg,3.25,GS,1057,2,GS_1057,../cropped_dataset\3.25\GS_1057_2.jpg
GS_1057_3.jpg,3.25,GS,1057,3,GS_1057,../cropped_dataset\3.25\GS_1057_3.jpg
GS_1057_4.jpg,3.25,GS,1057,4,GS_1057,../cropped_dataset\3.25\GS_1057_4.jpg
GS_1057_5.jpg,3.25,GS,1057,5,GS_1057,../cropped_dataset\3.25\GS_1057_5.jpg
GS_1057_6.jpg,3.25,GS,1057,6,GS_1057,../cropped_dataset\3.25\GS_1057_6.jpg
GS_1057_7.jpg,3.25,GS,1057,7,GS_1057,../cropped_dataset\3.25\GS_1057_7.jpg
GS_1057_8.jpg,3.25,GS,1057,8,GS_1057,../cropped_dataset\3.25\GS_1057_8.jpg
GS_1057_9.jpg,3.25,GS,1057,9,GS_1057,../cropped_dataset\3.25\GS_1057_9.jpg
GS_1059_1.jpg,3.25,GS,1059,1,GS_1059,../cropped_dataset\3.25\GS_1059_1.jpg
GS_1059_10.jpg,3.25,GS,1059,10,GS_1059,../cropped_dataset\3.25\GS_1059_10.jpg
GS_1059_11.jpg,3.25,GS,1059,11,GS_1059,../cropped_dataset\3.25\GS_1059_11.jpg
GS_1059_2.jpg,3.25,GS,1059,2,GS_1059,../cropped_dataset\3.25\GS_1059_2.jpg
GS_1059_3.jpg,3.25,GS,1059,3,GS_1059,../cropped_dataset\3.25\GS_1059_3.jpg
GS_1059_4.jpg,3.25,GS,1059,4,GS_1059,../cropped_dataset\3.25\GS_1059_4.jpg
GS_1059_5.jpg,3.25,GS,1059,5,GS_1059,../cropped_dataset\3.25\GS_1059_5.jpg
GS_1059_6.jpg,3.25,GS,1059,6,GS_1059,../cropped_dataset\3.25\GS_1059_6.jpg
GS_1059_7.jpg,3.25,GS,1059,7,GS_1059,../cropped_dataset\3.25\GS_1059_7.jpg
GS_1059_8.jpg,3.25,GS,1059,8,GS_1059,../cropped_dataset\3.25\GS_1059_8.jpg
GS_1059_9.jpg,3.25,GS,1059,9,GS_1059,../cropped_dataset\3.25\GS_1059_9.jpg
GS_105_1.jpg,3.25,GS,105,1,GS_105,../cropped_dataset\3.25\GS_105_1.jpg
GS_105_2.jpg,3.25,GS,105,2,GS_105,../cropped_dataset\3.25\GS_105_2.jpg
GS_105_3.jpg,3.25,GS,105,3,GS_105,../cropped_dataset\3.25\GS_105_3.jpg
GS_105_4.jpg,3.25,GS,105,4,GS_105,../cropped_dataset\3.25\GS_105_4.jpg
GS_105_5.jpg,3.25,GS,105,5,GS_105,../cropped_dataset\3.25\GS_105_5.jpg
GS_1060_1.jpg,3.25,GS,1060,1,GS_1060,../cropped_dataset\3.25\GS_1060_1.jpg
GS_1060_2.jpg,3.25,GS,1060,2,GS_1060,../cropped_dataset\3.25\GS_1060_2.jpg
GS_1060_3.jpg,3.25,GS,1060,3,GS_1060,../cropped_dataset\3.25\GS_1060_3.jpg
GS_1060_4.jpg,3.25,GS,1060,4,GS_1060,../cropped_dataset\3.25\GS_1060_4.jpg
GS_1060_5.jpg,3.25,GS,1060,5,GS_1060,../cropped_dataset\3.25\GS_1060_5.jpg
GS_1060_6.jpg,3.25,GS,1060,6,GS_1060,../cropped_dataset\3.25\GS_1060_6.jpg
GS_1060_7.jpg,3.25,GS,1060,7,GS_1060,../cropped_dataset\3.25\GS_1060_7.jpg
GS_1067_1.jpg,3.25,GS,1067,1,GS_1067,../cropped_dataset\3.25\GS_1067_1.jpg
GS_1067_2.jpg,3.25,GS,1067,2,GS_1067,../cropped_dataset\3.25\GS_1067_2.jpg
GS_1067_3.jpg,3.25,GS,1067,3,GS_1067,../cropped_dataset\3.25\GS_1067_3.jpg
GS_1067_4.jpg,3.25,GS,1067,4,GS_1067,../cropped_dataset\3.25\GS_1067_4.jpg
GS_1067_5.jpg,3.25,GS,1067,5,GS_1067,../cropped_dataset\3.25\GS_1067_5.jpg
GS_1067_6.jpg,3.25,GS,1067,6,GS_1067,../cropped_dataset\3.25\GS_1067_6.jpg
GS_1067_7.jpg,3.25,GS,1067,7,GS_1067,../cropped_dataset\3.25\GS_1067_7.jpg
GS_1067_8.jpg,3.25,GS,1067,8,GS_1067,../cropped_dataset\3.25\GS_1067_8.jpg
GS_1067_9.jpg,3.25,GS,1067,9,GS_1067,../cropped_dataset\3.25\GS_1067_9.jpg
GS_1080_1.jpg,3.25,GS,1080,1,GS_1080,../cropped_dataset\3.25\GS_1080_1.jpg
GS_1080_10.jpg,3.25,GS,1080,10,GS_1080,../cropped_dataset\3.25\GS_1080_10.jpg
GS_1080_2.jpg,3.25,GS,1080,2,GS_1080,../cropped_dataset\3.25\GS_1080_2.jpg
GS_1080_3.jpg,3.25,GS,1080,3,GS_1080,../cropped_dataset\3.25\GS_1080_3.jpg
GS_1080_4.jpg,3.25,GS,1080,4,GS_1080,../cropped_dataset\3.25\GS_1080_4.jpg
GS_1080_5.jpg,3.25,GS,1080,5,GS_1080,../cropped_dataset\3.25\GS_1080_5.jpg
GS_1080_6.jpg,3.25,GS,1080,6,GS_1080,../cropped_dataset\3.25\GS_1080_6.jpg
GS_1080_7.jpg,3.25,GS,1080,7,GS_1080,../cropped_dataset\3.25\GS_1080_7.jpg
GS_1080_8.jpg,3.25,GS,1080,8,GS_1080,../cropped_dataset\3.25\GS_1080_8.jpg
GS_1080_9.jpg,3.25,GS,1080,9,GS_1080,../cropped_dataset\3.25\GS_1080_9.jpg
GS_1086_1.jpg,3.25,GS,1086,1,GS_1086,../cropped_dataset\3.25\GS_1086_1.jpg
GS_1086_2.jpg,3.25,GS,1086,2,GS_1086,../cropped_dataset\3.25\GS_1086_2.jpg
GS_1086_3.jpg,3.25,GS,1086,3,GS_1086,../cropped_dataset\3.25\GS_1086_3.jpg
GS_1086_4.jpg,3.25,GS,1086,4,GS_1086,../cropped_dataset\3.25\GS_1086_4.jpg
GS_1087_1.jpg,3.25,GS,1087,1,GS_1087,../cropped_dataset\3.25\GS_1087_1.jpg
GS_1087_2.jpg,3.25,GS,1087,2,GS_1087,../cropped_dataset\3.25\GS_1087_2.jpg
GS_1087_3.jpg,3.25,GS,1087,3,GS_1087,../cropped_dataset\3.25\GS_1087_3.jpg
GS_1087_4.jpg,3.25,GS,1087,4,GS_1087,../cropped_dataset\3.25\GS_1087_4.jpg
GS_1087_5.jpg,3.25,GS,1087,5,GS_1087,../cropped_dataset\3.25\GS_1087_5.jpg
GS_1087_6.jpg,3.25,GS,1087,6,GS_1087,../cropped_dataset\3.25\GS_1087_6.jpg
GS_1087_7.jpg,3.25,GS,1087,7,GS_1087,../cropped_dataset\3.25\GS_1087_7.jpg
GS_1087_8.jpg,3.25,GS,1087,8,GS_1087,../cropped_dataset\3.25\GS_1087_8.jpg
GS_1097_1.jpg,3.25,GS,1097,1,GS_1097,../cropped_dataset\3.25\GS_1097_1.jpg
GS_1097_2.jpg,3.25,GS,1097,2,GS_1097,../cropped_dataset\3.25\GS_1097_2.jpg
GS_1097_3.jpg,3.25,GS,1097,3,GS_1097,../cropped_dataset\3.25\GS_1097_3.jpg
GS_1097_4.jpg,3.25,GS,1097,4,GS_1097,../cropped_dataset\3.25\GS_1097_4.jpg
GS_1097_5.jpg,3.25,GS,1097,5,GS_1097,../cropped_dataset\3.25\GS_1097_5.jpg
GS_1097_6.jpg,3.25,GS,1097,6,GS_1097,../cropped_dataset\3.25\GS_1097_6.jpg
GS_1097_7.jpg,3.25,GS,1097,7,GS_1097,../cropped_dataset\3.25\GS_1097_7.jpg
GS_1097_8.jpg,3.25,GS,1097,8,GS_1097,../cropped_dataset\3.25\GS_1097_8.jpg
GS_1106_1.jpg,3.25,GS,1106,1,GS_1106,../cropped_dataset\3.25\GS_1106_1.jpg
GS_1106_2.jpg,3.25,GS,1106,2,GS_1106,../cropped_dataset\3.25\GS_1106_2.jpg
GS_1106_3.jpg,3.25,GS,1106,3,GS_1106,../cropped_dataset\3.25\GS_1106_3.jpg
GS_1106_4.jpg,3.25,GS,1106,4,GS_1106,../cropped_dataset\3.25\GS_1106_4.jpg
GS_1106_5.jpg,3.25,GS,1106,5,GS_1106,../cropped_dataset\3.25\GS_1106_5.jpg
GS_1106_6.jpg,3.25,GS,1106,6,GS_1106,../cropped_dataset\3.25\GS_1106_6.jpg
GS_1106_7.jpg,3.25,GS,1106,7,GS_1106,../cropped_dataset\3.25\GS_1106_7.jpg
GS_1106_8.jpg,3.25,GS,1106,8,GS_1106,../cropped_dataset\3.25\GS_1106_8.jpg
GS_1107_1.jpg,3.25,GS,1107,1,GS_1107,../cropped_dataset\3.25\GS_1107_1.jpg
GS_1107_10.jpg,3.25,GS,1107,10,GS_1107,../cropped_dataset\3.25\GS_1107_10.jpg
GS_1107_11.jpg,3.25,GS,1107,11,GS_1107,../cropped_dataset\3.25\GS_1107_11.jpg
GS_1107_12.jpg,3.25,GS,1107,12,GS_1107,../cropped_dataset\3.25\GS_1107_12.jpg
GS_1107_2.jpg,3.25,GS,1107,2,GS_1107,../cropped_dataset\3.25\GS_1107_2.jpg
GS_1107_3.jpg,3.25,GS,1107,3,GS_1107,../cropped_dataset\3.25\GS_1107_3.jpg
GS_1107_4.jpg,3.25,GS,1107,4,GS_1107,../cropped_dataset\3.25\GS_1107_4.jpg
GS_1107_5.jpg,3.25,GS,1107,5,GS_1107,../cropped_dataset\3.25\GS_1107_5.jpg
GS_1107_6.jpg,3.25,GS,1107,6,GS_1107,../cropped_dataset\3.25\GS_1107_6.jpg
GS_1107_7.jpg,3.25,GS,1107,7,GS_1107,../cropped_dataset\3.25\GS_1107_7.jpg
GS_1107_8.jpg,3.25,GS,1107,8,GS_1107,../cropped_dataset\3.25\GS_1107_8.jpg
GS_1107_9.jpg,3.25,GS,1107,9,GS_1107,../cropped_dataset\3.25\GS_1107_9.jpg
GS_1110_1.jpg,3.25,GS,1110,1,GS_1110,../cropped_dataset\3.25\GS_1110_1.jpg
GS_1110_2.jpg,3.25,GS,1110,2,GS_1110,../cropped_dataset\3.25\GS_1110_2.jpg
GS_1110_3.jpg,3.25,GS,1110,3,GS_1110,../cropped_dataset\3.25\GS_1110_3.jpg
GS_1110_4.jpg,3.25,GS,1110,4,GS_1110,../cropped_dataset\3.25\GS_1110_4.jpg
GS_1110_5.jpg,3.25,GS,1110,5,GS_1110,../cropped_dataset\3.25\GS_1110_5.jpg
GS_1110_6.jpg,3.25,GS,1110,6,GS_1110,../cropped_dataset\3.25\GS_1110_6.jpg
GS_1110_7.jpg,3.25,GS,1110,7,GS_1110,../cropped_dataset\3.25\GS_1110_7.jpg
GS_1110_8.jpg,3.25,GS,1110,8,GS_1110,../cropped_dataset\3.25\GS_1110_8.jpg
GS_1112_1.jpg,3.25,GS,1112,1,GS_1112,../cropped_dataset\3.25\GS_1112_1.jpg
GS_1112_2.jpg,3.25,GS,1112,2,GS_1112,../cropped_dataset\3.25\GS_1112_2.jpg
GS_1112_3.jpg,3.25,GS,1112,3,GS_1112,../cropped_dataset\3.25\GS_1112_3.jpg
GS_1112_4.jpg,3.25,GS,1112,4,GS_1112,../cropped_dataset\3.25\GS_1112_4.jpg
GS_1112_5.jpg,3.25,GS,1112,5,GS_1112,../cropped_dataset\3.25\GS_1112_5.jpg
GS_1112_6.jpg,3.25,GS,1112,6,GS_1112,../cropped_dataset\3.25\GS_1112_6.jpg
GS_1112_7.jpg,3.25,GS,1112,7,GS_1112,../cropped_dataset\3.25\GS_1112_7.jpg
GS_1112_8.jpg,3.25,GS,1112,8,GS_1112,../cropped_dataset\3.25\GS_1112_8.jpg
GS_1120_1.jpg,3.25,GS,1120,1,GS_1120,../cropped_dataset\3.25\GS_1120_1.jpg
GS_1120_2.jpg,3.25,GS,1120,2,GS_1120,../cropped_dataset\3.25\GS_1120_2.jpg
GS_1120_3.jpg,3.25,GS,1120,3,GS_1120,../cropped_dataset\3.25\GS_1120_3.jpg
GS_1120_4.jpg,3.25,GS,1120,4,GS_1120,../cropped_dataset\3.25\GS_1120_4.jpg
GS_1120_5.jpg,3.25,GS,1120,5,GS_1120,../cropped_dataset\3.25\GS_1120_5.jpg
GS_1120_6.jpg,3.25,GS,1120,6,GS_1120,../cropped_dataset\3.25\GS_1120_6.jpg
GS_1120_7.jpg,3.25,GS,1120,7,GS_1120,../cropped_dataset\3.25\GS_1120_7.jpg
GS_1120_8.jpg,3.25,GS,1120,8,GS_1120,../cropped_dataset\3.25\GS_1120_8.jpg
GS_1121_1.jpg,3.25,GS,1121,1,GS_1121,../cropped_dataset\3.25\GS_1121_1.jpg
GS_1121_2.jpg,3.25,GS,1121,2,GS_1121,../cropped_dataset\3.25\GS_1121_2.jpg
GS_1121_3.jpg,3.25,GS,1121,3,GS_1121,../cropped_dataset\3.25\GS_1121_3.jpg
GS_1121_4.jpg,3.25,GS,1121,4,GS_1121,../cropped_dataset\3.25\GS_1121_4.jpg
GS_1121_5.jpg,3.25,GS,1121,5,GS_1121,../cropped_dataset\3.25\GS_1121_5.jpg
GS_1121_6.jpg,3.25,GS,1121,6,GS_1121,../cropped_dataset\3.25\GS_1121_6.jpg
GS_1121_7.jpg,3.25,GS,1121,7,GS_1121,../cropped_dataset\3.25\GS_1121_7.jpg
GS_1121_8.jpg,3.25,GS,1121,8,GS_1121,../cropped_dataset\3.25\GS_1121_8.jpg
GS_1122_1.jpg,3.25,GS,1122,1,GS_1122,../cropped_dataset\3.25\GS_1122_1.jpg
GS_1122_2.jpg,3.25,GS,1122,2,GS_1122,../cropped_dataset\3.25\GS_1122_2.jpg
GS_1122_3.jpg,3.25,GS,1122,3,GS_1122,../cropped_dataset\3.25\GS_1122_3.jpg
GS_1122_4.jpg,3.25,GS,1122,4,GS_1122,../cropped_dataset\3.25\GS_1122_4.jpg
GS_1122_5.jpg,3.25,GS,1122,5,GS_1122,../cropped_dataset\3.25\GS_1122_5.jpg
GS_1125_1.jpg,3.25,GS,1125,1,GS_1125,../cropped_dataset\3.25\GS_1125_1.jpg
GS_1125_2.jpg,3.25,GS,1125,2,GS_1125,../cropped_dataset\3.25\GS_1125_2.jpg
GS_1125_3.jpg,3.25,GS,1125,3,GS_1125,../cropped_dataset\3.25\GS_1125_3.jpg
GS_1125_4.jpg,3.25,GS,1125,4,GS_1125,../cropped_dataset\3.25\GS_1125_4.jpg
GS_1125_5.jpg,3.25,GS,1125,5,GS_1125,../cropped_dataset\3.25\GS_1125_5.jpg
GS_1125_6.jpg,3.25,GS,1125,6,GS_1125,../cropped_dataset\3.25\GS_1125_6.jpg
